# author: kadrlica@archimedes.local
# date: 2017/08/04 05:11:23 UTC
# version: obztak v3.3rc3+1.g182cde7.dirty
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
6111,172.9667,-30.2630,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6112,174.1667,-31.6580,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6113,175.5517,-33.0380,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6113,175.5517,-33.0380,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6114,177.0127,-34.3910,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6114,177.0127,-34.3910,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6115,172.3847,-40.3010,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6116,170.0447,-29.2050,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6116,170.0447,-29.2050,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6116,170.0447,-29.2050,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6116,170.0447,-29.2050,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6117,171.1467,-30.6210,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6118,172.3617,-32.0380,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6119,173.7237,-33.4390,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6119,173.7237,-33.4390,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6120,175.1597,-34.8190,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6120,175.1597,-34.8190,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6122,167.1817,-28.0840,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6122,167.1817,-28.0840,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6122,167.1817,-28.0840,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6122,167.1817,-28.0840,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6123,168.2147,-29.5190,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6123,168.2147,-29.5190,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6123,168.2147,-29.5190,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6124,169.3257,-30.9570,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6126,171.8797,-33.8130,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6126,171.8797,-33.8130,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6127,173.2907,-35.2140,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6127,173.2907,-35.2140,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6128,174.8847,-36.5380,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6128,174.8847,-36.5380,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6130,164.3737,-26.9040,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6130,164.3737,-26.9040,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6130,164.3737,-26.9040,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6130,164.3737,-26.9040,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6131,165.3507,-28.3570,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6131,165.3507,-28.3570,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6131,165.3507,-28.3570,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6131,165.3507,-28.3570,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6132,166.3857,-29.8120,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6132,166.3857,-29.8120,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6132,166.3857,-29.8120,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6133,167.4967,-31.2680,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6133,167.4967,-31.2680,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6134,168.7047,-32.7200,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6134,168.7047,-32.7200,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6135,170.0187,-34.1590,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6135,170.0187,-34.1590,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6136,171.4047,-35.5800,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6136,171.4047,-35.5800,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6137,172.9417,-36.9470,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6137,172.9417,-36.9470,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6139,161.6177,-25.6680,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6139,161.6177,-25.6680,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6139,161.6177,-25.6680,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6139,161.6177,-25.6680,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6140,162.5447,-27.1360,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6140,162.5447,-27.1360,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6140,162.5447,-27.1360,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6140,162.5447,-27.1360,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6141,163.5197,-28.6080,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6141,163.5197,-28.6080,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6141,163.5197,-28.6080,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6141,163.5197,-28.6080,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6142,164.5517,-30.0810,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6142,164.5517,-30.0810,r,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6142,164.5517,-30.0810,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6142,164.5517,-30.0810,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6144,166.8507,-33.0220,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6144,166.8507,-33.0220,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6145,168.1397,-34.4780,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6145,168.1397,-34.4780,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6146,169.4997,-35.9180,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6146,169.4997,-35.9180,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6147,170.9897,-37.3170,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6147,170.9897,-37.3170,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6148,172.6487,-38.6390,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6148,172.6487,-38.6390,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6149,158.0587,-22.8980,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6149,158.0587,-22.8980,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6149,158.0587,-22.8980,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6149,158.0587,-22.8980,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6150,158.9107,-24.3800,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6150,158.9107,-24.3800,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6150,158.9107,-24.3800,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6150,158.9107,-24.3800,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6151,159.7947,-25.8630,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6151,159.7947,-25.8630,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6151,159.7947,-25.8630,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6151,159.7947,-25.8630,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6152,160.7157,-27.3480,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6152,160.7157,-27.3480,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6152,160.7157,-27.3480,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6152,160.7157,-27.3480,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6157,166.2437,-34.7680,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6157,166.2437,-34.7680,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6158,167.5757,-36.2260,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6158,167.5757,-36.2260,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6159,169.0227,-37.6530,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6159,169.0227,-37.6530,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6160,170.6197,-39.0220,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6160,170.6197,-39.0220,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6161,155.4367,-21.5480,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6161,155.4367,-21.5480,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6161,155.4367,-21.5480,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6161,155.4367,-21.5480,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6162,156.2537,-23.0440,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6162,156.2537,-23.0440,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6162,156.2537,-23.0440,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6162,156.2537,-23.0440,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6163,157.0967,-24.5400,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6163,157.0967,-24.5400,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6163,157.0967,-24.5400,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6163,157.0967,-24.5400,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6164,157.9707,-26.0370,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6164,157.9707,-26.0370,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6164,157.9707,-26.0370,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6164,157.9707,-26.0370,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6166,159.8427,-29.0380,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6166,159.8427,-29.0380,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6166,159.8427,-29.0380,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6166,159.8427,-29.0380,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6172,167.0397,-37.9560,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6172,167.0397,-37.9560,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6173,168.5817,-39.3610,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6173,168.5817,-39.3610,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6174,170.2767,-40.6980,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6174,170.2767,-40.6980,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6175,152.8607,-20.1560,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6175,152.8607,-20.1560,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6175,152.8607,-20.1560,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6175,152.8607,-20.1560,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6176,153.6437,-21.6640,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6176,153.6437,-21.6640,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6176,153.6437,-21.6640,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6176,153.6437,-21.6640,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6177,154.4487,-23.1720,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6177,154.4487,-23.1720,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6177,154.4487,-23.1720,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6177,154.4487,-23.1720,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6178,155.2807,-24.6800,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6178,155.2807,-24.6800,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6178,155.2807,-24.6800,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6178,155.2807,-24.6800,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6179,156.1447,-26.1900,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6179,156.1447,-26.1900,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6179,156.1447,-26.1900,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6181,157.9927,-29.2150,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6181,157.9927,-29.2150,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6181,157.9927,-29.2150,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6181,157.9927,-29.2150,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6187,165.0377,-38.2260,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6187,165.0377,-38.2260,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6188,166.5297,-39.6620,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6188,166.5297,-39.6620,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6189,168.1607,-41.0450,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6189,168.1607,-41.0450,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6190,150.3287,-18.7270,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6190,150.3287,-18.7270,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6190,150.3287,-18.7270,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6190,150.3287,-18.7270,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6191,151.0797,-20.2460,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6191,151.0797,-20.2460,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6191,151.0797,-20.2460,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6191,151.0797,-20.2460,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6192,151.8497,-21.7630,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6192,151.8497,-21.7630,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6192,151.8497,-21.7630,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6192,151.8497,-21.7630,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6193,152.6417,-23.2800,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6193,152.6417,-23.2800,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6193,152.6417,-23.2800,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6193,152.6417,-23.2800,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6194,153.4607,-24.7990,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6194,153.4607,-24.7990,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6196,155.1997,-27.8420,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6196,155.1997,-27.8420,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6197,156.1317,-29.3670,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6197,156.1317,-29.3670,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6197,156.1317,-29.3670,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6197,156.1317,-29.3670,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6203,163.0187,-38.4630,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6203,163.0187,-38.4630,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6204,164.4617,-39.9260,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6204,164.4617,-39.9260,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6205,166.0337,-41.3470,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6205,166.0337,-41.3470,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6206,167.7497,-42.7070,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6206,167.7497,-42.7070,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6208,149.2967,-20.3190,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6208,149.2967,-20.3190,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6209,150.0517,-21.8430,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6209,150.0517,-21.8430,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6210,150.8297,-23.3680,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6210,150.8297,-23.3680,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6211,151.6347,-24.8950,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6211,151.6347,-24.8950,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6212,152.4717,-26.4250,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6212,152.4717,-26.4250,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6213,153.3447,-27.9570,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6213,153.3447,-27.9570,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6214,154.2597,-29.4920,g,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6214,154.2597,-29.4920,r,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6214,154.2597,-29.4920,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6214,154.2597,-29.4920,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6221,162.3767,-40.1540,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6221,162.3767,-40.1540,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6222,163.8927,-41.6070,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6222,163.8927,-41.6070,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6223,165.5427,-43.0120,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6223,165.5427,-43.0120,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6227,148.2497,-21.9040,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6227,148.2497,-21.9040,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6228,149.0127,-23.4350,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6228,149.0127,-23.4350,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6229,149.8017,-24.9690,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6229,149.8017,-24.9690,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6230,150.6217,-26.5060,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6230,150.6217,-26.5060,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6231,151.4777,-28.0460,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6231,151.4777,-28.0460,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6232,152.3747,-29.5890,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6232,152.3747,-29.5890,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6233,153.3187,-31.1350,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6233,153.3187,-31.1350,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6238,158.9247,-38.8360,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6238,158.9247,-38.8360,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6239,160.2757,-40.3450,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6239,160.2757,-40.3450,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6240,161.7367,-41.8270,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6240,161.7367,-41.8270,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6241,163.3237,-43.2700,r,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6241,163.3237,-43.2700,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6241,163.3237,-43.2700,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6242,165.0467,-44.6610,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6242,165.0467,-44.6610,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6242,165.0467,-44.6610,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6248,147.1867,-23.4800,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6248,147.1867,-23.4800,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6249,147.9587,-25.0190,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6249,147.9587,-25.0190,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6250,148.7617,-26.5620,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6250,148.7617,-26.5620,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6252,150.4767,-29.6590,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6252,150.4767,-29.6590,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6253,151.3987,-31.2120,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6253,151.3987,-31.2120,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6254,152.3717,-32.7680,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6254,152.3717,-32.7680,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.8497,-38.9710,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6258,156.8497,-38.9710,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6259,158.1557,-40.5000,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6259,158.1557,-40.5000,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6260,159.5657,-42.0070,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6260,159.5657,-42.0070,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6260,159.5657,-42.0070,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6261,161.0907,-43.4830,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6261,161.0907,-43.4830,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6261,161.0907,-43.4830,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6262,162.7457,-44.9170,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6262,162.7457,-44.9170,r,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6262,162.7457,-44.9170,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6262,162.7457,-44.9170,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6270,146.1047,-25.0450,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6270,146.1047,-25.0450,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6271,146.8897,-26.5920,i,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6271,146.8897,-26.5920,z,90.0000,4,3,,-1.0000,-1.0000,-1.0000,-1.0000
6274,149.4637,-31.2600,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6274,149.4637,-31.2600,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6276,151.4137,-34.3880,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6276,151.4137,-34.3880,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6277,152.4697,-35.9520,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6277,152.4697,-35.9520,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6278,153.5807,-37.5140,i,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6278,153.5807,-37.5140,z,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6279,154.7577,-39.0710,g,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
6279,154.7577,-39.0710,r,90.0000,4,2,,-1.0000,-1.0000,-1.0000,-1.0000
